dataset,motor,rpm,seed,method,requested_method,mahalanobis_method,knn_neighbors,n_train,n_calibration,n_known_test,n_unknown_test,n_unknown_classes,known_accuracy,open_set_accuracy,auroc,aupr_unknown_positive,fpr_at_tpr95,unknown_precision,unknown_recall,unknown_f1,known_score_median,unknown_score_median,inference_seconds,peak_memory_mb,status,openset_method,canonical_method,threshold,raw_thresholds,threshold_strategy,score_direction,calibration_source
T1/11000,T1,11000rpm,42,knn,knn,,5,214,71,73,2994,9,0.931507,0.99837,1.0,1.0,0.0,0.998333,1.0,0.999166,0.854753,19.660215,0.014215,,completed,knn,knn,1.0,[7.381026051711886],known_calibration_quantile_0.95,higher_is_unknown,known training/calibration only
