dataset,motor,rpm,seed,method,requested_method,mahalanobis_method,knn_neighbors,n_train,n_calibration,n_known_test,n_unknown_test,n_unknown_classes,known_accuracy,open_set_accuracy,auroc,aupr_unknown_positive,fpr_at_tpr95,unknown_precision,unknown_recall,unknown_f1,known_score_median,unknown_score_median,inference_seconds,peak_memory_mb,status,openset_method,canonical_method,threshold,raw_thresholds,threshold_strategy,score_direction,calibration_source,reference_bank_samples,effective_neighbors,distance_metric,neighbor_aggregation
T2/11000,T2,11000rpm,123,knn,knn,,5,151,50,52,3165,9,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.850047,21.622234,0.013846,,completed,knn,knn,1.0,[8.920943397508324],known_calibration_quantile_0.95,higher_is_unknown,known training/calibration only,[151],[5],euclidean,mean_distance
