dataset,motor,rpm,seed,method,requested_method,mahalanobis_method,knn_neighbors,n_train,n_calibration,n_known_test,n_unknown_test,n_unknown_classes,known_accuracy,open_set_accuracy,auroc,aupr_unknown_positive,fpr_at_tpr95,unknown_precision,unknown_recall,unknown_f1,known_score_median,unknown_score_median,inference_seconds,peak_memory_mb,status,openset_method,canonical_method,threshold,raw_thresholds,threshold_strategy,score_direction,calibration_source
T3/11000,T3,11000rpm,2026,mahalanobis,mahalanobis,ledoit_wolf,,180,60,60,2828,9,0.983333,0.999654,1.0,1.0,0.0,0.999647,1.0,0.999823,0.824821,65.079739,0.00405,,completed,mahalanobis,mahalanobis,1.0,[10.27915870689691],known_calibration_quantile_0.95,higher_is_unknown,known training/calibration only
