dataset,motor,rpm,seed,method,requested_method,mahalanobis_method,knn_neighbors,n_train,n_calibration,n_known_test,n_unknown_test,n_unknown_classes,known_accuracy,open_set_accuracy,auroc,aupr_unknown_positive,fpr_at_tpr95,unknown_precision,unknown_recall,unknown_f1,known_score_median,unknown_score_median,inference_seconds,peak_memory_mb,status,openset_method,canonical_method,threshold,raw_thresholds,threshold_strategy,score_direction,calibration_source
T2/6000,T2,6000rpm,123,mahalanobis,mahalanobis,ledoit_wolf,,194,64,66,2865,9,0.939394,0.998635,1.0,1.0,0.0,0.998606,1.0,0.999302,0.813838,55.35659,0.006206,,completed,mahalanobis,mahalanobis,1.0,[10.677102558311029],known_calibration_quantile_0.95,higher_is_unknown,known training/calibration only
