dataset,motor,rpm,seed,method,requested_method,mahalanobis_method,knn_neighbors,n_train,n_calibration,n_known_test,n_unknown_test,n_unknown_classes,known_accuracy,open_set_accuracy,auroc,aupr_unknown_positive,fpr_at_tpr95,unknown_precision,unknown_recall,unknown_f1,known_score_median,unknown_score_median,inference_seconds,peak_memory_mb,status,openset_method,canonical_method,threshold,raw_thresholds,threshold_strategy,score_direction,calibration_source,reference_bank_samples,effective_neighbors,distance_metric,neighbor_aggregation
T3/6000,T3,6000rpm,2026,knn,knn,,5,188,62,64,2627,9,0.953125,0.998885,1.0,1.0,0.0,0.998859,1.0,0.999429,0.895898,25.849566,0.013088,,completed,knn,knn,1.0,[8.427823385345492],known_calibration_quantile_0.95,higher_is_unknown,known training/calibration only,[188],[5],euclidean,mean_distance
