dataset,motor,rpm,seed,method,requested_method,mahalanobis_method,knn_neighbors,n_train,n_calibration,n_known_test,n_unknown_test,n_unknown_classes,known_accuracy,open_set_accuracy,auroc,aupr_unknown_positive,fpr_at_tpr95,unknown_precision,unknown_recall,unknown_f1,known_score_median,unknown_score_median,inference_seconds,peak_memory_mb,status,openset_method,canonical_method,threshold,raw_thresholds,threshold_strategy,score_direction,calibration_source
T1/6000,T1,6000rpm,123,knn,knn,,5,192,64,64,3038,9,0.96875,0.999355,1.0,1.0,0.0,0.999342,1.0,0.999671,0.830737,49.491797,0.012732,,completed,knn,knn,1.0,[8.076230940338874],known_calibration_quantile_0.95,higher_is_unknown,known training/calibration only
