epoch,t,truth,score,verdict,predicted,ewma,cusum,quarantine,n_known,source_mode
4,2857,4screws,0.7633,known,4screws,0.0023,0.0,0,5,manual
4,2858,4screws,0.7495,known,4screws,0.0021,0.0,0,5,manual
4,2859,4screws,0.566,known,4screws,0.002,0.0,0,5,manual
4,2860,4screws,0.8525,known,4screws,0.0018,0.0,0,5,manual
4,2861,4screws,0.9825,known,4screws,0.0017,0.0,0,5,manual
4,2862,4screws,0.925,known,4screws,0.0015,0.0,0,5,manual
4,2863,4screws,0.5882,known,4screws,0.0014,0.0,0,5,manual
4,2864,4screws,0.7779,known,4screws,0.0013,0.0,0,5,manual
4,2865,4screws,0.8127,known,4screws,0.0012,0.0,0,5,manual
4,2866,4screws,0.8438,known,4screws,0.0011,0.0,0,5,manual
4,2867,4screws,0.7111,known,4screws,0.001,0.0,0,5,manual
4,2868,4screws,0.8084,known,4screws,0.0009,0.0,0,5,manual
4,2869,4screws,0.818,known,4screws,0.0008,0.0,0,5,manual
4,2870,4screws,0.7376,known,4screws,0.0008,0.0,0,5,manual
4,2871,4screws,0.7778,known,4screws,0.0007,0.0,0,5,manual
4,2872,4screws,0.9151,known,4screws,0.0007,0.0,0,5,manual
4,2873,4screws,0.74,known,4screws,0.0006,0.0,0,5,manual
4,2874,4screws,0.6561,known,4screws,0.0006,0.0,0,5,manual
4,2875,4screws,0.7807,known,4screws,0.0005,0.0,0,5,manual
4,2876,4screws,0.9497,known,4screws,0.0005,0.0,0,5,manual
4,2877,4screws,0.8553,known,4screws,0.0004,0.0,0,5,manual
4,2878,4screws,0.9425,known,4screws,0.0004,0.0,0,5,manual
4,2879,4screws,0.8432,known,4screws,0.0004,0.0,0,5,manual
4,2880,4screws,0.957,known,4screws,0.0003,0.0,0,5,manual
4,2881,4screws,0.8109,known,4screws,0.0003,0.0,0,5,manual
4,2882,4screws,0.8148,known,4screws,0.0003,0.0,0,5,manual
4,2883,4screws,1.012,unknown,,0.0803,0.01,0,5,manual
4,2884,4screws,0.8071,known,4screws,0.0738,0.0,0,5,manual
4,2885,4screws,0.6477,known,4screws,0.0679,0.0,0,5,manual
4,2886,4screws,0.9187,known,4screws,0.0625,0.0,0,5,manual
4,2887,4screws,0.7504,known,4screws,0.0575,0.0,0,5,manual
4,2888,4screws,0.8472,known,4screws,0.0529,0.0,0,5,manual
4,2889,4screws,0.6619,known,4screws,0.0487,0.0,0,5,manual
4,2890,4screws,1.0013,unknown,,0.1248,0.0,0,5,manual
4,2891,4screws,0.7065,known,4screws,0.1148,0.0,0,5,manual
4,2892,4screws,0.7388,known,4screws,0.1056,0.0,0,5,manual
4,2893,4screws,0.8558,known,4screws,0.0972,0.0,0,5,manual
4,2894,4screws,0.9962,known,4screws,0.0894,0.0,0,5,manual
4,2895,4screws,0.8158,known,4screws,0.0822,0.0,0,5,manual
4,2896,4screws,0.9276,known,4screws,0.0757,0.0,0,5,manual
4,2897,4screws,0.8536,known,4screws,0.0696,0.0,0,5,manual
4,2898,4screws,0.7503,known,4screws,0.064,0.0,0,5,manual
4,2899,4screws,0.9,known,4screws,0.0589,0.0,0,5,manual
4,2900,4screws,0.7025,known,4screws,0.0542,0.0,0,5,manual
4,2901,4screws,0.6998,known,4screws,0.0499,0.0,0,5,manual
4,2902,4screws,0.7623,known,4screws,0.0459,0.0,0,5,manual
4,2903,4screws,0.7499,known,4screws,0.0422,0.0,0,5,manual
4,2904,4screws,0.8298,known,4screws,0.0388,0.0,0,5,manual
4,2905,4screws,0.6773,known,4screws,0.0357,0.0,0,5,manual
4,2906,4screws,0.867,known,4screws,0.0329,0.0,0,5,manual
4,2907,4screws,0.6959,known,4screws,0.0302,0.0,0,5,manual
4,2908,4screws,0.8706,known,4screws,0.0278,0.0,0,5,manual
4,2909,4screws,0.963,known,4screws,0.0256,0.0,0,5,manual
4,2910,4screws,0.6727,known,4screws,0.0235,0.0,0,5,manual
4,2911,4screws,0.8558,known,4screws,0.0217,0.0,0,5,manual
4,2912,4screws,0.6619,known,4screws,0.0199,0.0,0,5,manual
4,2913,4screws,0.7025,known,4screws,0.0183,0.0,0,5,manual
4,2914,4screws,0.9187,known,4screws,0.0169,0.0,0,5,manual
4,2915,4screws,0.8472,known,4screws,0.0155,0.0,0,5,manual
4,2916,4screws,0.7065,known,4screws,0.0143,0.0,0,5,manual
4,2917,4screws,0.9151,known,4screws,0.0131,0.0,0,5,manual
4,2918,4screws,0.8084,known,4screws,0.0121,0.0,0,5,manual
4,2919,4screws,0.6477,known,4screws,0.0111,0.0,0,5,manual
4,2920,4screws,0.6727,known,4screws,0.0102,0.0,0,5,manual
4,2921,4screws,0.9962,known,4screws,0.0094,0.0,0,5,manual
4,2922,4screws,0.7633,known,4screws,0.0087,0.0,0,5,manual
4,2923,4screws,0.818,known,4screws,0.008,0.0,0,5,manual
4,2924,4screws,0.6561,known,4screws,0.0073,0.0,0,5,manual
4,2925,4screws,0.7807,known,4screws,0.0067,0.0,0,5,manual
4,2926,4screws,0.7239,known,4screws,0.0062,0.0,0,5,manual
4,2927,4screws,0.9,known,4screws,0.0057,0.0,0,5,manual
4,2928,4screws,0.9825,known,4screws,0.0052,0.0,0,5,manual
4,2929,4screws,0.8536,known,4screws,0.0048,0.0,0,5,manual
4,2930,4screws,0.8158,known,4screws,0.0044,0.0,0,5,manual
4,2931,4screws,0.7376,known,4screws,0.0041,0.0,0,5,manual
4,2932,4screws,0.8553,known,4screws,0.0038,0.0,0,5,manual
4,2933,4screws,0.7778,known,4screws,0.0035,0.0,0,5,manual
4,2934,4screws,0.566,known,4screws,0.0032,0.0,0,5,manual
4,2935,4screws,0.9276,known,4screws,0.0029,0.0,0,5,manual
4,2936,4screws,0.7503,known,4screws,0.0027,0.0,0,5,manual
4,2937,4screws,0.8148,known,4screws,0.0025,0.0,0,5,manual
4,2938,4screws,0.7495,known,4screws,0.0023,0.0,0,5,manual
4,2939,4screws,0.8978,known,4screws,0.0021,0.0,0,5,manual
4,2940,4screws,0.7623,known,4screws,0.0019,0.0,0,5,manual
4,2941,4screws,0.6959,known,4screws,0.0018,0.0,0,5,manual
4,2942,4screws,0.6773,known,4screws,0.0016,0.0,0,5,manual
4,2943,4screws,0.9497,known,4screws,0.0015,0.0,0,5,manual
4,2944,4screws,0.9425,known,4screws,0.0014,0.0,0,5,manual
4,2945,4screws,0.7388,known,4screws,0.0013,0.0,0,5,manual
4,2946,4screws,0.963,known,4screws,0.0012,0.0,0,5,manual
4,2947,4screws,0.8109,known,4screws,0.0011,0.0,0,5,manual
4,2948,4screws,0.7111,known,4screws,0.001,0.0,0,5,manual
4,2949,4screws,0.8556,known,4screws,0.0009,0.0,0,5,manual
4,2950,4screws,0.8071,known,4screws,0.0008,0.0,0,5,manual
4,2951,4screws,0.5882,known,4screws,0.0008,0.0,0,5,manual
4,2952,4screws,0.6998,known,4screws,0.0007,0.0,0,5,manual
4,2953,4screws,0.7504,known,4screws,0.0007,0.0,0,5,manual
4,2954,4screws,0.8127,known,4screws,0.0006,0.0,0,5,manual
4,2955,4screws,0.7499,known,4screws,0.0006,0.0,0,5,manual
4,2956,4screws,1.012,unknown,,0.0805,0.01,0,5,manual
4,2957,4screws,0.7779,known,4screws,0.0741,0.0,0,5,manual
4,2958,4screws,0.8438,known,4screws,0.0681,0.0,0,5,manual
4,2959,4screws,0.8525,known,4screws,0.0627,0.0,0,5,manual
4,2960,4screws,0.8432,known,4screws,0.0577,0.0,0,5,manual
4,2961,4screws,0.74,known,4screws,0.0531,0.0,0,5,manual
4,2962,4screws,0.8298,known,4screws,0.0488,0.0,0,5,manual
4,2963,4screws,0.7039,known,4screws,0.0449,0.0,0,5,manual
4,2964,4screws,0.925,known,4screws,0.0413,0.0,0,5,manual
4,2965,4screws,0.957,known,4screws,0.038,0.0,0,5,manual
4,2966,4screws,0.8706,known,4screws,0.035,0.0,0,5,manual
4,2967,4screws,1.0013,unknown,,0.1122,0.0,0,5,manual
4,2968,4screws,0.867,known,4screws,0.1032,0.0,0,5,manual
4,2969,4screws,0.818,known,4screws,0.0949,0.0,0,5,manual
4,2970,4screws,0.8558,known,4screws,0.0873,0.0,0,5,manual
4,2971,4screws,0.8298,known,4screws,0.0804,0.0,0,5,manual
4,2972,4screws,0.6477,known,4screws,0.0739,0.0,0,5,manual
4,2973,4screws,0.7504,known,4screws,0.068,0.0,0,5,manual
4,2974,4screws,0.8553,known,4screws,0.0626,0.0,0,5,manual
4,2975,4screws,0.7025,known,4screws,0.0576,0.0,0,5,manual
4,2976,4screws,0.8071,known,4screws,0.053,0.0,0,5,manual
4,2977,4screws,0.6619,known,4screws,0.0487,0.0,0,5,manual
4,2978,4screws,0.8109,known,4screws,0.0448,0.0,0,5,manual
4,2979,4screws,0.925,known,4screws,0.0412,0.0,0,5,manual
4,2980,4screws,0.7495,known,4screws,0.0379,0.0,0,5,manual
4,2981,4screws,0.9825,known,4screws,0.0349,0.0,0,5,manual
4,2982,4screws,0.8438,known,4screws,0.0321,0.0,0,5,manual
4,2983,4screws,0.8706,known,4screws,0.0295,0.0,0,5,manual
4,2984,4screws,0.9,known,4screws,0.0272,0.0,0,5,manual
4,2985,4screws,0.8536,known,4screws,0.025,0.0,0,5,manual
4,2986,4screws,0.9425,known,4screws,0.023,0.0,0,5,manual
4,2987,4screws,0.8525,known,4screws,0.0212,0.0,0,5,manual
4,2988,4screws,0.9276,known,4screws,0.0195,0.0,0,5,manual
4,2989,4screws,0.957,known,4screws,0.0179,0.0,0,5,manual
4,2990,4screws,0.7807,known,4screws,0.0165,0.0,0,5,manual
4,2991,4screws,0.7039,known,4screws,0.0152,0.0,0,5,manual
4,2992,4screws,0.7239,known,4screws,0.014,0.0,0,5,manual
4,2993,4screws,0.7376,known,4screws,0.0128,0.0,0,5,manual
4,2994,4screws,0.6773,known,4screws,0.0118,0.0,0,5,manual
4,2995,4screws,0.6727,known,4screws,0.0109,0.0,0,5,manual
4,2996,4screws,0.8432,known,4screws,0.01,0.0,0,5,manual
4,2997,4screws,0.8556,known,4screws,0.0092,0.0,0,5,manual
4,2998,4screws,1.012,unknown,,0.0885,0.01,0,5,manual
4,2999,4screws,0.867,known,4screws,0.0814,0.0,0,5,manual
4,3000,4screws,0.8158,known,4screws,0.0749,0.0,0,5,manual
4,3001,4screws,0.7388,known,4screws,0.0689,0.0,0,5,manual
4,3002,4screws,0.8472,known,4screws,0.0634,0.0,0,5,manual
4,3003,4screws,0.9151,known,4screws,0.0583,0.0,0,5,manual
4,3004,4screws,0.9497,known,4screws,0.0536,0.0,0,5,manual
4,3005,4screws,0.8978,known,4screws,0.0493,0.0,0,5,manual
4,3006,4screws,0.5882,known,4screws,0.0454,0.0,0,5,manual
4,3007,4screws,0.74,known,4screws,0.0418,0.0,0,5,manual
4,3008,4screws,0.7779,known,4screws,0.0384,0.0,0,5,manual
4,3009,4screws,0.7499,known,4screws,0.0354,0.0,0,5,manual
4,3010,4screws,0.7111,known,4screws,0.0325,0.0,0,5,manual
4,3011,4screws,0.7623,known,4screws,0.0299,0.0,0,5,manual
4,3012,4screws,0.8127,known,4screws,0.0275,0.0,0,5,manual
4,3013,4screws,0.566,known,4screws,0.0253,0.0,0,5,manual
4,3014,4screws,0.6998,known,4screws,0.0233,0.0,0,5,manual
4,3015,4screws,0.9962,known,4screws,0.0214,0.0,0,5,manual
4,3016,4screws,0.7633,known,4screws,0.0197,0.0,0,5,manual
4,3017,4screws,1.0013,unknown,,0.0981,0.0,0,5,manual
4,3018,4screws,0.7503,known,4screws,0.0903,0.0,0,5,manual
4,3019,4screws,0.8084,known,4screws,0.0831,0.0,0,5,manual
4,3020,4screws,0.7778,known,4screws,0.0764,0.0,0,5,manual
4,3021,4screws,0.8148,known,4screws,0.0703,0.0,0,5,manual
4,3022,4screws,0.9187,known,4screws,0.0647,0.0,0,5,manual
4,3023,4screws,0.6561,known,4screws,0.0595,0.0,0,5,manual
4,3024,4screws,0.963,known,4screws,0.0547,0.0,0,5,manual
4,3025,4screws,0.7065,known,4screws,0.0504,0.0,0,5,manual
4,3026,4screws,0.6959,known,4screws,0.0463,0.0,0,5,manual
4,3027,4screws,0.7633,known,4screws,0.0426,0.0,0,5,manual
4,3028,4screws,0.8438,known,4screws,0.0392,0.0,0,5,manual
4,3029,4screws,0.7779,known,4screws,0.0361,0.0,0,5,manual
4,3030,4screws,0.8071,known,4screws,0.0332,0.0,0,5,manual
4,3031,4screws,0.8084,known,4screws,0.0305,0.0,0,5,manual
4,3032,4screws,0.8148,known,4screws,0.0281,0.0,0,5,manual
4,3033,4screws,0.7039,known,4screws,0.0259,0.0,0,5,manual
4,3034,4screws,0.7025,known,4screws,0.0238,0.0,0,5,manual
4,3035,4screws,0.867,known,4screws,0.0219,0.0,0,5,manual
4,3036,4screws,0.9,known,4screws,0.0201,0.0,0,5,manual
4,3037,4screws,0.6477,known,4screws,0.0185,0.0,0,5,manual
4,3038,4screws,0.6619,known,4screws,0.017,0.0,0,5,manual
4,3039,4screws,0.7111,known,4screws,0.0157,0.0,0,5,manual
4,3040,4screws,0.7623,known,4screws,0.0144,0.0,0,5,manual
4,3041,4screws,0.7503,known,4screws,0.0133,0.0,0,5,manual
4,3042,4screws,0.7778,known,4screws,0.0122,0.0,0,5,manual
4,3043,4screws,0.925,known,4screws,0.0112,0.0,0,5,manual
4,3044,4screws,0.818,known,4screws,0.0103,0.0,0,5,manual
4,3045,4screws,0.9825,known,4screws,0.0095,0.0,0,5,manual
4,3046,4screws,0.9151,known,4screws,0.0087,0.0,0,5,manual
4,3047,4screws,0.8432,known,4screws,0.008,0.0,0,5,manual
4,3048,4screws,0.9187,known,4screws,0.0074,0.0,0,5,manual
4,3049,4screws,0.8472,known,4screws,0.0068,0.0,0,5,manual
4,3050,4screws,0.74,known,4screws,0.0063,0.0,0,5,manual
4,3051,4screws,0.6959,known,4screws,0.0058,0.0,0,5,manual
4,3052,4screws,0.9276,known,4screws,0.0053,0.0,0,5,manual
4,3053,4screws,0.6561,known,4screws,0.0049,0.0,0,5,manual
4,3054,4screws,0.7065,known,4screws,0.0045,0.0,0,5,manual
4,3055,4screws,0.8109,known,4screws,0.0041,0.0,0,5,manual
4,3056,4screws,0.7807,known,4screws,0.0038,0.0,0,5,manual
4,3057,4screws,0.963,known,4screws,0.0035,0.0,0,5,manual
4,3058,4screws,0.8556,known,4screws,0.0032,0.0,0,5,manual
4,3059,4screws,0.8978,known,4screws,0.003,0.0,0,5,manual
4,3060,4screws,0.957,known,4screws,0.0027,0.0,0,5,manual
4,3061,4screws,0.9962,known,4screws,0.0025,0.0,0,5,manual
4,3062,4screws,0.9425,known,4screws,0.0023,0.0,0,5,manual
4,3063,4screws,0.8298,known,4screws,0.0021,0.0,0,5,manual
4,3064,4screws,0.8536,known,4screws,0.0019,0.0,0,5,manual
4,3065,4screws,1.0013,unknown,,0.0818,0.0,0,5,manual
4,3066,4screws,0.8706,known,4screws,0.0752,0.0,0,5,manual
4,3067,4screws,0.7495,known,4screws,0.0692,0.0,0,5,manual
4,3068,4screws,0.8127,known,4screws,0.0637,0.0,0,5,manual
4,3069,4screws,0.8158,known,4screws,0.0586,0.0,0,5,manual
4,3070,4screws,0.8525,known,4screws,0.0539,0.0,0,5,manual
4,3071,4screws,0.7376,known,4screws,0.0496,0.0,0,5,manual
4,3072,4screws,0.8553,known,4screws,0.0456,0.0,0,5,manual
4,3073,4screws,0.7499,known,4screws,0.042,0.0,0,5,manual
4,3074,4screws,0.9497,known,4screws,0.0386,0.0,0,5,manual
4,3075,4screws,0.5882,known,4screws,0.0355,0.0,0,5,manual
4,3076,4screws,0.6998,known,4screws,0.0327,0.0,0,5,manual
4,3077,4screws,0.7388,known,4screws,0.0301,0.0,0,5,manual
4,3078,4screws,0.6773,known,4screws,0.0277,0.0,0,5,manual
4,3079,4screws,0.6727,known,4screws,0.0255,0.0,0,5,manual
4,3080,4screws,0.7504,known,4screws,0.0234,0.0,0,5,manual
4,3081,4screws,0.7239,known,4screws,0.0215,0.0,0,5,manual
4,3082,4screws,1.012,unknown,,0.0998,0.01,0,5,manual
4,3083,4screws,0.8558,known,4screws,0.0918,0.0,0,5,manual
4,3084,4screws,0.566,known,4screws,0.0845,0.0,0,5,manual
4,3085,4screws,0.9187,known,4screws,0.0777,0.0,0,5,manual
4,3086,4screws,1.012,unknown,,0.1515,0.01,0,5,manual
4,3087,4screws,0.7499,known,4screws,0.1394,0.0,0,5,manual
4,3088,4screws,0.7495,known,4screws,0.1282,0.0,0,5,manual
4,3089,4screws,0.8071,known,4screws,0.118,0.0,0,5,manual
4,3090,4screws,0.7623,known,4screws,0.1085,0.0,0,5,manual
4,3091,4screws,0.6959,known,4screws,0.0999,0.0,0,5,manual
4,3092,4screws,0.7778,known,4screws,0.0919,0.0,0,5,manual
4,3093,4screws,0.963,known,4screws,0.0845,0.0,0,5,manual
4,3094,4screws,0.6561,known,4screws,0.0778,0.0,0,5,manual
4,3095,4screws,0.9151,known,4screws,0.0715,0.0,0,5,manual
4,3096,4screws,0.8706,known,4screws,0.0658,0.0,0,5,manual
4,3097,4screws,0.6727,known,4screws,0.0605,0.0,0,5,manual
4,3098,4screws,0.8553,known,4screws,0.0557,0.0,0,5,manual
4,3099,4screws,0.7111,known,4screws,0.0512,0.0,0,5,manual
4,3100,4screws,0.566,known,4screws,0.0471,0.0,0,5,manual
4,3101,4screws,0.9825,known,4screws,0.0434,0.0,0,5,manual
4,3102,4screws,0.7503,known,4screws,0.0399,0.0,0,5,manual
4,3103,4screws,0.8127,known,4screws,0.0367,0.0,0,5,manual
4,3104,4screws,0.7807,known,4screws,0.0338,0.0,0,5,manual
4,3105,4screws,0.8558,known,4screws,0.0311,0.0,0,5,manual
4,3106,4screws,0.6619,known,4screws,0.0286,0.0,0,5,manual
4,3107,4screws,0.7065,known,4screws,0.0263,0.0,0,5,manual
4,3108,4screws,0.8438,known,4screws,0.0242,0.0,0,5,manual
4,3109,4screws,0.8148,known,4screws,0.0223,0.0,0,5,manual
4,3110,4screws,0.6477,known,4screws,0.0205,0.0,0,5,manual
4,3111,4screws,0.7633,known,4screws,0.0188,0.0,0,5,manual
4,3112,4screws,0.7388,known,4screws,0.0173,0.0,0,5,manual
4,3113,4screws,0.7779,known,4screws,0.0159,0.0,0,5,manual
4,3114,4screws,0.9,known,4screws,0.0147,0.0,0,5,manual
4,3115,4screws,0.5882,known,4screws,0.0135,0.0,0,5,manual
4,3116,4screws,0.7376,known,4screws,0.0124,0.0,0,5,manual
4,3117,4screws,0.7504,known,4screws,0.0114,0.0,0,5,manual
4,3118,4screws,0.7039,known,4screws,0.0105,0.0,0,5,manual
4,3119,4screws,0.8556,known,4screws,0.0097,0.0,0,5,manual
4,3120,4screws,0.867,known,4screws,0.0089,0.0,0,5,manual
4,3121,4screws,0.9276,known,4screws,0.0082,0.0,0,5,manual
4,3122,4screws,0.8536,known,4screws,0.0075,0.0,0,5,manual
4,3123,4screws,0.818,known,4screws,0.0069,0.0,0,5,manual
4,3124,4screws,0.957,known,4screws,0.0064,0.0,0,5,manual
4,3125,4screws,0.8298,known,4screws,0.0059,0.0,0,5,manual
4,3126,4screws,0.9425,known,4screws,0.0054,0.0,0,5,manual
4,3127,4screws,0.7239,known,4screws,0.005,0.0,0,5,manual
4,3128,4screws,0.6998,known,4screws,0.0046,0.0,0,5,manual
4,3129,4screws,0.8472,known,4screws,0.0042,0.0,0,5,manual
4,3130,4screws,0.8084,known,4screws,0.0039,0.0,0,5,manual
4,3131,4screws,0.9497,known,4screws,0.0036,0.0,0,5,manual
4,3132,4screws,0.8109,known,4screws,0.0033,0.0,0,5,manual
4,3133,4screws,0.925,known,4screws,0.003,0.0,0,5,manual
4,3134,4screws,0.7025,known,4screws,0.0028,0.0,0,5,manual
4,3135,4screws,0.74,known,4screws,0.0025,0.0,0,5,manual
4,3136,4screws,0.8978,known,4screws,0.0023,0.0,0,5,manual
4,3137,4screws,0.8158,known,4screws,0.0022,0.0,0,5,manual
4,3138,4screws,0.6773,known,4screws,0.002,0.0,0,5,manual
4,3139,4screws,1.0013,unknown,,0.0818,0.0,0,5,manual
4,3140,4screws,0.8525,known,4screws,0.0753,0.0,0,5,manual
4,3141,4screws,0.9962,known,4screws,0.0693,0.0,0,5,manual
4,3142,4screws,0.8432,known,4screws,0.0637,0.0,0,5,manual
4,3143,4screws,0.8298,known,4screws,0.0586,0.0,0,5,manual
4,3144,4screws,0.9151,known,4screws,0.0539,0.0,0,5,manual
4,3145,4screws,0.6998,known,4screws,0.0496,0.0,0,5,manual
4,3146,4screws,0.566,known,4screws,0.0456,0.0,0,5,manual
4,3147,4screws,0.9425,known,4screws,0.042,0.0,0,5,manual
4,3148,4screws,0.8978,known,4screws,0.0386,0.0,0,5,manual
4,3149,4screws,0.867,known,4screws,0.0355,0.0,0,5,manual
4,3150,4screws,0.9825,known,4screws,0.0327,0.0,0,5,manual
4,3151,4screws,0.7499,known,4screws,0.0301,0.0,0,5,manual
4,3152,4screws,0.8556,known,4screws,0.0277,0.0,0,5,manual
4,3153,4screws,0.8071,known,4screws,0.0255,0.0,0,5,manual
4,3154,4screws,0.7388,known,4screws,0.0234,0.0,0,5,manual
4,3155,4screws,0.7807,known,4screws,0.0216,0.0,0,5,manual
4,3156,4screws,0.8438,known,4screws,0.0198,0.0,0,5,manual
4,3157,4screws,0.8127,known,4screws,0.0182,0.0,0,5,manual
4,3158,4screws,0.7503,known,4screws,0.0168,0.0,0,5,manual
4,3159,4screws,0.6477,known,4screws,0.0154,0.0,0,5,manual
4,3160,4screws,0.7623,known,4screws,0.0142,0.0,0,5,manual
4,3161,4screws,0.5882,known,4screws,0.0131,0.0,0,5,manual
4,3162,4screws,0.9187,known,4screws,0.012,0.0,0,5,manual
4,3163,4screws,0.7633,known,4screws,0.0111,0.0,0,5,manual
4,3164,4screws,0.8432,known,4screws,0.0102,0.0,0,5,manual
4,3165,4screws,0.8148,known,4screws,0.0094,0.0,0,5,manual
4,3166,4screws,0.7239,known,4screws,0.0086,0.0,0,5,manual
4,3167,4screws,0.6619,known,4screws,0.0079,0.0,0,5,manual
4,3168,4screws,1.012,unknown,,0.0873,0.01,0,5,manual
4,3169,4screws,0.818,known,4screws,0.0803,0.0,0,5,manual
4,3170,4screws,0.74,known,4screws,0.0739,0.0,0,5,manual
4,3171,4screws,0.7504,known,4screws,0.068,0.0,0,5,manual
4,3172,4screws,0.7111,known,4screws,0.0625,0.0,0,5,manual
4,3173,4screws,0.7778,known,4screws,0.0575,0.0,0,5,manual
4,3174,4screws,0.6959,known,4screws,0.0529,0.0,0,5,manual
4,3175,4screws,0.6561,known,4screws,0.0487,0.0,0,5,manual
4,3176,4screws,0.9497,known,4screws,0.0448,0.0,0,5,manual
4,3177,4screws,0.8158,known,4screws,0.0412,0.0,0,5,manual
4,3178,4screws,0.7495,known,4screws,0.0379,0.0,0,5,manual
4,3179,4screws,0.7779,known,4screws,0.0349,0.0,0,5,manual
4,3180,4screws,0.9962,known,4screws,0.0321,0.0,0,5,manual
4,3181,4screws,0.7065,known,4screws,0.0295,0.0,0,5,manual
4,3182,4screws,0.9,known,4screws,0.0272,0.0,0,5,manual
4,3183,4screws,0.963,known,4screws,0.025,0.0,0,5,manual
4,3184,4screws,0.8472,known,4screws,0.023,0.0,0,5,manual
4,3185,4screws,0.8706,known,4screws,0.0212,0.0,0,5,manual
4,3186,4screws,0.8536,known,4screws,0.0195,0.0,0,5,manual
4,3187,4screws,0.8553,known,4screws,0.0179,0.0,0,5,manual
4,3188,4screws,0.8109,known,4screws,0.0165,0.0,0,5,manual
4,3189,4screws,0.7025,known,4screws,0.0152,0.0,0,5,manual
4,3190,4screws,0.925,known,4screws,0.0139,0.0,0,5,manual
4,3191,4screws,0.7039,known,4screws,0.0128,0.0,0,5,manual
4,3192,4screws,0.6727,known,4screws,0.0118,0.0,0,5,manual
4,3193,4screws,0.8525,known,4screws,0.0109,0.0,0,5,manual
4,3194,4screws,0.9276,known,4screws,0.01,0.0,0,5,manual
4,3195,4screws,0.957,known,4screws,0.0092,0.0,0,5,manual
4,3196,4screws,0.7376,known,4screws,0.0085,0.0,0,5,manual
4,3197,4screws,1.0013,unknown,,0.0878,0.0,0,5,manual
4,3198,4screws,0.6773,known,4screws,0.0808,0.0,0,5,manual
4,3199,4screws,0.8084,known,4screws,0.0743,0.0,0,5,manual
4,3200,4screws,0.8558,known,4screws,0.0684,0.0,0,5,manual
4,3201,4screws,0.9497,known,4screws,0.0629,0.0,0,5,manual
4,3202,4screws,0.8706,known,4screws,0.0579,0.0,0,5,manual
4,3203,4screws,0.8978,known,4screws,0.0532,0.0,0,5,manual
4,3204,4screws,0.7376,known,4screws,0.049,0.0,0,5,manual
4,3205,4screws,0.9,known,4screws,0.045,0.0,0,5,manual
4,3206,4screws,0.9151,known,4screws,0.0414,0.0,0,5,manual
4,3207,4screws,0.5882,known,4screws,0.0381,0.0,0,5,manual
4,3208,4screws,0.6619,known,4screws,0.0351,0.0,0,5,manual
4,3209,4screws,0.7388,known,4screws,0.0323,0.0,0,5,manual
4,3210,4screws,0.9276,known,4screws,0.0297,0.0,0,5,manual
4,3211,4screws,1.0013,unknown,,0.1073,0.0,0,5,manual
4,3212,4screws,0.8127,known,4screws,0.0987,0.0,0,5,manual
4,3213,4screws,0.6773,known,4screws,0.0908,0.0,0,5,manual
4,3214,4screws,1.012,unknown,,0.1636,0.01,0,5,manual
4,3215,4screws,0.8438,known,4screws,0.1505,0.0,0,5,manual
4,3216,4screws,0.7503,known,4screws,0.1384,0.0,0,5,manual
4,3217,4screws,0.7779,known,4screws,0.1274,0.0,0,5,manual
4,3218,4screws,0.7065,known,4screws,0.1172,0.0,0,5,manual
4,3219,4screws,0.9425,known,4screws,0.1078,0.0,0,5,manual
4,3220,4screws,0.8158,known,4screws,0.0992,0.0,0,5,manual
4,3221,4screws,0.6727,known,4screws,0.0912,0.0,0,5,manual
4,3222,4screws,0.7499,known,4screws,0.0839,0.0,0,5,manual
4,3223,4screws,0.8558,known,4screws,0.0772,0.0,0,5,manual
4,3224,4screws,0.6561,known,4screws,0.0711,0.0,0,5,manual
4,3225,4screws,0.7039,known,4screws,0.0654,0.0,0,5,manual
4,3226,4screws,0.6959,known,4screws,0.0601,0.0,0,5,manual
4,3227,4screws,0.957,known,4screws,0.0553,0.0,0,5,manual
4,3228,4screws,0.8148,known,4screws,0.0509,0.0,0,5,manual
4,3229,4screws,0.7025,known,4screws,0.0468,0.0,0,5,manual
4,3230,4screws,0.818,known,4screws,0.0431,0.0,0,5,manual
4,3231,4screws,0.6477,known,4screws,0.0396,0.0,0,5,manual
4,3232,4screws,0.7633,known,4screws,0.0365,0.0,0,5,manual
4,3233,4screws,0.8556,known,4screws,0.0335,0.0,0,5,manual
4,3234,4screws,0.8472,known,4screws,0.0309,0.0,0,5,manual
4,3235,4screws,0.963,known,4screws,0.0284,0.0,0,5,manual
4,3236,4screws,0.9825,known,4screws,0.0261,0.0,0,5,manual
4,3237,4screws,0.8432,known,4screws,0.024,0.0,0,5,manual
4,3238,4screws,0.7807,known,4screws,0.0221,0.0,0,5,manual
4,3239,4screws,0.8084,known,4screws,0.0203,0.0,0,5,manual
4,3240,4screws,0.8071,known,4screws,0.0187,0.0,0,5,manual
4,3241,4screws,0.7239,known,4screws,0.0172,0.0,0,5,manual
4,3242,4screws,0.8298,known,4screws,0.0158,0.0,0,5,manual
4,3243,4screws,0.9962,known,4screws,0.0146,0.0,0,5,manual
4,3244,4screws,0.925,known,4screws,0.0134,0.0,0,5,manual
4,3245,4screws,0.7623,known,4screws,0.0123,0.0,0,5,manual
4,3246,4screws,0.8553,known,4screws,0.0113,0.0,0,5,manual
